episode,step,node,value,is_breaker
1,6,X2,1.5000,0
1,8,X2,1.5000,0
1,9,X2,1.5000,0
1,10,X2,1.5000,0
1,11,X2,1.5000,0
1,12,X2,1.5000,0
1,13,X2,1.5000,0
1,14,X2,1.5000,0
1,15,X2,1.5000,0
2,0,X2,1.5000,0
2,1,X1,-3.0610,0
2,2,X1,-2.9077,0
2,3,X1,-2.0000,0
2,4,X1,-0.6433,0
2,5,X2,1.5000,0
2,6,X2,1.5000,0
2,7,X1,-4.0014,0
2,8,X2,1.5000,0
2,9,X2,-5.0000,0
2,10,X2,1.5000,0
2,11,X1,0.8921,0
2,12,X2,1.5000,0
3,0,X1,5.0000,0
3,1,X2,1.5000,0
3,2,X1,0.0000,0
3,3,X1,-1.2300,0
3,4,X2,1.5000,0
3,5,X2,1.5000,0
3,6,X2,1.5000,0
3,7,X2,1.5000,0
3,8,X2,1.5000,0
3,9,X2,1.5000,0
3,10,X2,1.5000,0
3,11,X1,0.0869,0
4,0,X2,1.5000,0
4,1,X2,1.5000,0
4,2,X1,5.0000,0
4,3,X2,-0.6000,0
4,4,X2,1.5000,0
4,5,X2,1.5000,0
