episode,step,node,value,is_breaker
0,0,X11,-3.7100,0
0,1,X18,0.7400,0
0,2,X18,0.6980,0
0,3,X10,1.5000,0
0,4,X15,1.1400,0
0,5,X10,1.5000,0
0,6,X17,3.9100,0
0,7,X19,3.3400,0
0,8,X7,2.1400,0
0,9,X20,0.1900,0
0,10,X18,-0.2800,0
0,11,X10,1.5000,0
0,12,X10,1.5000,0
0,13,X15,4.4400,0
0,14,X19,-2.3300,0
0,15,X18,-1.0300,0
0,16,X20,3.0100,0
0,17,X17,-4.8000,0
0,18,X11,-1.6300,0
0,19,X12,1.1400,0
0,22,X17,0.7400,0
0,23,X10,1.5000,0
0,24,X4,3.0100,0
1,0,X4,3.9900,0
1,2,X11,-0.3100,0
1,3,X17,-2.1900,0
1,4,X20,3.9900,0
1,6,X9,0.7100,0
1,7,X10,1.5000,0
1,8,X17,0.9000,0
1,9,X10,3.1500,0
2,0,X10,1.5000,0
2,1,X5,2.3000,0
2,2,X12,0.7400,0
2,4,X17,0.3800,0
2,5,X1,3.3100,0
2,6,X19,-0.1200,0
2,7,X16,2.7700,0
2,8,X11,3.2200,0
2,9,X16,3.3400,0
2,11,X9,-0.8600,0
2,12,X11,2.4600,0
2,13,X10,1.5000,0
2,14,X11,3.9600,0
2,16,X15,-2.3700,0
2,17,X12,-0.1400,0
3,0,X10,1.5000,0
3,1,X10,3.8100,0
3,2,X10,1.5000,0
3,3,X10,1.5000,0
3,4,X15,-1.0900,0
3,6,X15,-0.3300,0
3,7,X17,3.6800,0
3,8,X16,-3.2300,0
3,10,X19,3.1900,0
3,11,X15,1.9800,0
3,12,X18,1.3000,0
3,13,X19,1.4400,0
3,14,X10,1.5000,0
3,15,X19,-2.3600,0
3,16,X5,-3.3300,0
3,17,X11,-3.3800,0
3,18,X12,4.9000,0
3,19,X16,-0.9700,0
3,20,X17,-1.1800,0
3,21,X20,0.3300,0
3,23,X12,3.6600,0
3,24,X16,-3.2700,0
4,0,X10,1.5000,0
4,1,X10,1.5000,0
4,2,X5,2.1800,0
4,3,X10,1.5000,0
4,4,X4,-1.8100,0
4,5,X11,4.4600,0
4,6,X18,3.8900,0
4,7,X10,1.5000,0
