episode,step,node,value,is_breaker
4,13,X2,3.7863,0
4,15,X2,-0.9800,0
4,16,X2,1.9800,0
4,17,X2,-1.6800,0
4,18,X1,1.7986,0
5,0,X1,-1.7600,0
5,1,X1,0.9930,0
5,2,X2,1.6800,0
5,3,X2,0.6700,0
5,4,X1,-2.9700,0
5,5,X1,-2.9800,0
5,6,X1,-0.7800,0
5,7,X2,3.8900,0
5,8,X1,1.9800,0
5,9,X2,0.8600,0
5,10,X2,-3.0800,0
5,11,X2,-1.8600,0
5,12,X2,0.6600,0
5,14,X2,1.5000,0
5,15,X2,3.6895,0
5,16,X2,1.5000,0
5,17,X2,-3.8900,0
5,18,X2,4.8900,0
5,19,X1,-3.9800,0
5,20,X1,-4.7900,0
6,0,X2,-0.8400,0
6,1,X1,-3.6600,0
6,2,X1,1.8700,0
6,3,X1,-0.9865,0
6,4,X1,3.6600,0
6,5,X2,-2.8600,0
6,6,X1,-4.6900,0
6,7,X2,-4.6900,0
6,8,X2,4.8700,0
6,9,X2,-1.9700,0
6,11,X1,2.9700,0
6,12,X2,1.7800,0
6,14,X1,-1.7600,0
6,15,X2,-1.7900,0
6,16,X2,0.8900,0
6,18,X1,-1.9700,0
6,19,X2,1.9800,0
6,20,X1,-4.9862,0
6,21,X1,-2.6900,0
6,23,X2,-0.8900,0
6,24,X2,4.8000,0
7,0,X1,-1.8500,0
7,1,X2,2.8900,0
7,2,X1,-3.9100,0
7,3,X1,-3.9400,0
7,4,X2,-1.7900,0
7,5,X2,4.8900,0
7,6,X2,0.9700,0
7,7,X1,-1.8700,0
7,8,X2,2.9900,0
7,9,X2,-4.9800,0
7,10,X2,-2.9100,0
7,12,X2,-2.9800,0
7,13,X2,1.8900,0
7,14,X1,-2.9100,0
7,15,X1,1.4000,0
7,16,X1,-3.6300,0
7,17,X1,0.8800,0
7,18,X2,1.9800,0
8,0,X1,1.6800,0
8,1,X2,-0.9100,0
8,2,X1,3.6000,0
8,3,X1,-1.5800,0
8,4,X2,1.9600,0
8,5,X2,2.8100,0
8,6,X1,-2.6800,0
8,7,X2,-0.6900,0
8,8,X1,-0.6900,0
8,10,X2,-0.9600,0
8,11,X2,2.9600,0
8,13,X2,2.7600,0
8,14,X2,-0.7600,0
8,15,X2,2.7500,0
8,16,X2,1.4600,0
8,17,X2,4.6600,0
8,18,X2,0.6700,0
8,19,X1,-1.6800,0
8,20,X2,-2.6700,0
8,21,X2,-1.7800,0
8,22,X2,2.6876,0
8,23,X1,1.6800,0
8,24,X1,1.6700,0
9,0,X1,3.8600,0
9,1,X2,4.4300,0
9,2,X1,1.8100,0
9,3,X2,-4.5600,0
9,4,X2,-1.8000,0
9,5,X2,-1.6300,0
9,6,X2,1.6900,0
9,7,X2,1.6900,0
9,10,X2,3.7800,0
9,12,X2,-3.7699,0
9,13,X2,4.6900,0
9,14,X2,3.8696,0
9,15,X1,3.9700,0
9,16,X2,1.9700,0
9,17,X1,0.6800,0
9,18,X1,-0.9300,0
9,20,X2,1.5000,0
9,21,X2,0.9700,0
9,22,X2,-4.8798,0
9,23,X2,-0.7969,0
9,24,X1,4.9789,0
10,0,X1,-0.7600,0
10,1,X1,0.9800,0
10,2,X1,-0.7800,0
10,3,X2,3.9800,0
10,4,X2,-3.8600,0
10,5,X2,1.5000,0
10,7,X2,2.8600,0
10,8,X2,-4.9700,0
10,9,X2,-3.8900,0
10,10,X1,0.8900,0
10,11,X2,0.7800,0
10,12,X2,4.7893,0
10,13,X2,1.8600,0
10,14,X1,-0.6800,0
10,15,X2,-1.9700,0
10,16,X1,2.8700,0
10,19,X1,-1.6879,0
10,20,X2,3.7600,0
10,21,X2,-0.4560,0
10,22,X2,3.8700,0
10,23,X1,-4.7896,0
10,24,X2,1.9784,0
11,0,X2,3.9600,0
11,1,X1,-3.8900,0
11,2,X1,-1.8900,0
11,3,X1,-1.9700,0
11,4,X1,-0.9800,0
11,5,X2,0.7800,0
11,6,X2,-4.9700,0
11,7,X2,1.6800,0
11,8,X2,-1.9800,0
11,9,X2,3.6979,0
11,10,X2,-3.8600,0
11,11,X2,-0.6800,0
11,12,X2,-0.7800,0
11,14,X1,4.6782,0
12,0,X1,-1.9900,0
12,1,X2,0.6400,0
12,2,X1,-0.6800,0
12,3,X1,-4.9800,0
12,4,X2,0.7800,0
12,5,X2,4.7900,0
12,6,X1,4.9600,0
12,7,X1,-2.8700,0
12,8,X2,-4.8900,0
12,9,X1,0.6100,0
12,10,X1,-1.6800,0
12,11,X2,-3.9600,0
12,12,X2,1.8900,0
12,13,X1,-4.6700,0
12,14,X1,2.6700,0
12,15,X1,-3.9681,0
12,16,X2,4.8700,0
12,17,X1,-0.8695,0
12,18,X2,-1.7800,0
12,19,X1,2.8600,0
12,20,X2,-1.6800,0
12,21,X2,-1.6800,0
12,22,X2,4.6800,0
12,24,X1,-3.8461,0
13,0,X1,1.7800,0
13,1,X1,-2.1700,0
13,2,X2,-0.8300,0
13,3,X2,0.8600,0
13,4,X2,2.8100,0
13,5,X2,-3.8400,0
13,6,X2,-4.8742,0
13,7,X1,1.8700,0
13,9,X2,-4.7900,0
13,10,X1,4.9800,0
13,11,X1,-0.7900,0
13,12,X2,0.8300,0
13,13,X2,2.8700,0
13,14,X2,-1.6700,0
13,15,X2,-3.8966,0
13,16,X2,2.8900,0
13,17,X2,-1.8967,0
13,18,X1,4.7968,0
13,19,X2,0.7300,0
13,20,X1,-1.7900,0
13,21,X2,3.6907,0
13,22,X2,4.9800,0
13,23,X2,3.9800,0
14,0,X1,-3.9500,0
14,1,X2,0.3500,0
14,2,X1,-1.6700,0
14,3,X1,2.9400,0
14,4,X2,-3.9600,0
14,5,X1,4.4900,0
14,6,X2,3.9600,0
14,8,X2,1.9700,0
14,9,X2,1.9700,0
14,10,X2,-0.6000,0
14,11,X2,-2.7000,0
14,12,X2,2.9000,0
14,13,X2,4.9600,0
14,14,X1,-3.7690,0
14,15,X2,1.6900,0
14,16,X2,-3.9600,0
14,17,X2,-0.9900,0
14,18,X2,0.9600,0
14,19,X1,0.9600,0
14,20,X2,-4.9900,0
14,21,X2,-4.9600,0
15,0,X1,3.9600,0
15,1,X2,-1.9800,0
15,2,X1,0.8700,0
15,3,X1,-1.9400,0
15,4,X2,-4.8500,0
15,5,X1,0.9800,0
15,6,X2,1.6500,0
15,7,X1,-1.9600,0
15,8,X2,-2.9600,0
15,9,X2,0.9700,0
15,10,X2,4.9700,0
15,11,X2,-1.9900,0
15,12,X2,-4.8400,0
15,14,X2,-3.9600,0
15,15,X2,1.8700,0
15,16,X1,-4.8700,0
15,17,X2,-0.8700,0
15,18,X2,3.7800,0
15,19,X2,1.8700,0
15,20,X1,-1.9784,0
15,21,X2,0.7989,0
15,22,X2,-4.8971,0
15,23,X2,3.7800,0
15,24,X2,1.9800,0
16,0,X1,0.9136,0
16,1,X2,-4.8500,0
16,2,X2,0.7900,0
16,3,X1,3.7900,0
16,4,X2,0.7800,0
16,5,X1,-2.7892,0
16,6,X2,0.7900,0
16,7,X2,1.8900,0
16,8,X2,-4.9700,0
16,9,X2,2.9800,0
16,10,X2,3.9700,0
16,11,X1,2.9800,0
16,12,X2,1.7800,0
16,13,X2,0.7900,0
16,14,X2,2.9800,0
16,15,X1,4.9800,0
16,16,X2,0.8796,0
16,17,X2,4.8700,0
16,18,X1,-1.8300,0
16,19,X2,-3.8100,0
16,20,X2,1.8700,0
16,21,X1,4.9700,0
17,0,X1,3.8000,0
17,1,X1,1.7300,0
17,2,X1,-1.8900,0
17,3,X1,3.9700,0
17,4,X2,1.8900,0
17,5,X1,-4.8700,0
17,6,X2,-3.7800,0
17,7,X2,1.8700,0
17,8,X1,0.8500,0
17,9,X1,-2.2800,0
17,10,X2,4.8900,0
17,11,X1,0.9700,0
17,12,X2,-3.9700,0
17,13,X1,2.8300,0
17,14,X2,2.9800,0
17,15,X2,-1.8900,0
17,16,X1,-3.9700,0
17,17,X2,-1.9800,0
17,19,X1,1.9700,0
17,20,X2,-3.7800,0
17,22,X2,-2.8700,0
17,23,X2,1.5000,0
17,24,X2,4.7800,0
18,0,X1,-1.9700,0
18,1,X1,-3.8900,0
18,2,X1,-0.8300,0
18,3,X1,2.1100,0
18,4,X2,3.7000,0
18,5,X2,-1.7800,0
18,6,X1,-0.9700,0
18,7,X1,-1.9800,0
18,8,X1,3.7900,0
18,9,X2,-0.9700,0
18,10,X2,-0.7800,0
18,11,X2,4.7800,0
18,12,X1,3.8975,0
18,13,X2,-2.7900,0
18,14,X2,1.9800,0
18,15,X2,0.9800,0
18,16,X2,-3.7800,0
18,17,X2,-4.8700,0
18,18,X2,4.7900,0
18,19,X2,1.9800,0
18,20,X2,2.9800,0
18,21,X2,-1.7900,0
18,22,X2,0.8900,0
18,23,X1,-2.8900,0
18,24,X2,3.9700,0
19,0,X1,-3.7800,0
19,1,X1,0.8900,0
19,2,X2,-1.8000,0
19,3,X2,3.8700,0
19,4,X2,2.9800,0
19,5,X2,-2.9700,0
19,6,X2,3.9700,0
19,7,X2,-1.9800,0
19,8,X1,2.7988,0
19,9,X1,-4.9700,0
19,10,X2,2.9700,0
19,11,X1,2.8700,0
19,12,X2,3.8700,0
19,13,X2,1.9873,0
19,14,X2,3.7983,0
19,15,X2,-1.9700,0
19,16,X2,1.7895,0
19,17,X2,-0.9788,0
19,18,X1,0.9800,0
19,19,X2,-0.7895,0
19,20,X2,4.9871,0
19,21,X2,-0.7900,0
19,22,X1,-0.9800,0
19,23,X2,3.9700,0
19,24,X2,-1.9700,0
20,0,X1,-0.9700,0
20,1,X1,-0.7900,0
20,2,X1,-2.1400,0
20,3,X1,-0.9800,0
20,4,X2,0.8600,0
20,5,X1,-1.2800,0
20,6,X1,-3.7700,0
20,7,X2,1.9700,0
20,8,X2,-3.7700,0
20,9,X1,3.8300,0
20,10,X1,-4.7100,0
20,11,X1,0.6800,0
20,12,X1,2.9700,0
20,13,X2,1.9600,0
20,14,X2,-1.9100,0
20,15,X1,1.6700,0
20,17,X2,1.7900,0
20,18,X2,-3.5018,0
20,20,X1,1.8700,0
20,21,X2,3.9768,0
20,22,X2,3.9700,0
20,23,X2,0.7989,0
21,0,X1,4.9700,0
21,1,X2,-1.8700,0
21,2,X1,3.6700,0
21,3,X1,0.6100,0
21,4,X2,-4.8600,0
21,5,X2,-3.7900,0
21,6,X2,-0.7600,0
21,7,X1,2.6000,0
21,8,X2,2.9700,0
21,9,X1,-0.9762,0
21,11,X2,-2.9600,0
21,12,X2,1.9100,0
21,14,X1,4.9700,0
21,15,X2,-0.1812,0
21,16,X2,-0.7700,0
21,21,X2,-0.8700,0
21,22,X2,-4.8100,0
22,0,X1,-2.6600,0
22,1,X2,0.7900,0
22,2,X1,-1.9600,0
22,3,X1,-2.9700,0
22,4,X1,3.4300,0
22,5,X1,-1.9600,0
22,6,X1,-1.9700,0
22,8,X2,3.8400,0
22,9,X1,2.7800,0
22,10,X1,-2.7800,0
22,11,X2,1.8700,0
22,12,X2,-1.7800,0
22,14,X1,3.9800,0
22,16,X1,0.6700,0
22,17,X2,3.9871,0
22,18,X2,-0.7369,0
22,19,X2,1.9700,0
22,20,X1,1.9700,0
22,21,X2,-2.9680,0
22,22,X2,-2.9681,0
22,23,X2,1.9680,0
22,24,X1,3.9800,0
23,0,X1,1.6700,0
23,1,X2,3.8400,0
23,2,X1,-3.7400,0
23,3,X2,-1.7800,0
23,4,X1,1.9900,0
23,5,X2,-1.7500,0
23,6,X2,1.7700,0
23,7,X1,-2.9700,0
23,8,X1,-4.7600,0
23,9,X2,-4.7800,0
23,10,X2,1.7600,0
23,11,X2,-0.7686,0
23,12,X1,-1.8700,0
23,13,X2,-1.8670,0
23,15,X1,-1.9700,0
23,17,X1,4.6700,0
23,18,X2,0.6891,0
23,21,X1,-1.7900,0
23,22,X1,2.6797,0
23,24,X2,4.8937,0
24,0,X1,4.7800,0
24,1,X1,-1.7700,0
24,2,X2,0.9700,0
24,3,X2,0.8400,0
24,4,X2,1.7900,0
24,5,X1,-1.7500,0
24,6,X2,-4.7900,0
24,7,X1,-0.7300,0
24,8,X2,-3.7800,0
24,9,X2,2.7600,0
24,10,X1,-4.7900,0
24,11,X2,-4.7800,0
24,12,X2,3.7700,0
24,13,X1,-2.9700,0
24,14,X1,1.7900,0
24,15,X2,-4.7900,0
25,0,X1,0.9100,0
25,1,X2,1.7900,0
25,2,X1,-0.5800,0
25,3,X2,1.7900,0
25,4,X2,3.6900,0
25,5,X1,-0.9600,0
25,6,X1,-3.8700,0
25,7,X2,-2.7800,0
25,8,X2,-0.6500,0
25,9,X2,1.5000,0
25,10,X2,-2.8300,0
25,11,X2,4.6000,0
25,12,X2,3.7400,0
25,13,X2,-2.2303,0
25,14,X1,3.1100,0
25,15,X1,2.6800,0
26,0,X1,0.6700,0
26,1,X1,3.6900,0
26,2,X2,-4.8700,0
26,3,X1,-1.7400,0
26,4,X2,2.8700,0
26,5,X2,-4.8300,0
26,6,X2,2.6900,0
26,7,X2,-1.8600,0
26,8,X2,-3.6700,0
26,9,X2,-2.6100,0
26,10,X2,4.7600,0
26,11,X2,-0.6500,0
26,12,X2,2.7054,0
26,17,X2,2.7600,0
26,18,X2,1.9800,0
26,19,X1,1.6100,0
26,20,X2,-1.9300,0
26,21,X1,4.8937,0
26,22,X2,2.9700,0
26,23,X2,1.8700,0
26,24,X1,0.8700,0
27,0,X1,-1.6900,0
27,1,X2,0.8900,0
27,2,X1,-1.0700,0
27,3,X1,3.7800,0
27,4,X1,-2.7800,0
27,5,X2,0.9600,0
27,6,X2,-2.6800,0
27,8,X2,3.7800,0
27,9,X1,-2.9876,0
27,10,X2,-1.9700,0
27,12,X1,1.8700,0
27,13,X1,2.9700,0
27,14,X1,2.8698,0
27,15,X2,2.6948,0
27,16,X2,-3.9600,0
27,17,X1,-3.9410,0
27,18,X2,4.6984,0
27,19,X2,0.6900,0
27,20,X2,0.9800,0
27,21,X2,-0.8797,0
27,22,X1,3.8770,0
27,23,X1,0.9787,0
28,0,X1,-2.9400,0
28,1,X1,-3.8700,0
28,2,X2,4.9300,0
28,3,X1,-2.9600,0
28,4,X1,-0.4300,0
28,5,X1,-1.6900,0
28,6,X1,4.7700,0
28,7,X2,3.7600,0
28,8,X1,-1.8700,0
28,9,X2,4.6000,0
29,0,X1,1.6400,0
29,1,X1,1.1181,0
29,2,X1,3.3600,0
29,3,X2,1.6800,0
29,4,X1,-0.7800,0
29,7,X1,2.7600,0
29,8,X2,3.8600,0
29,9,X2,2.9689,0
29,10,X1,3.9800,0
29,11,X2,2.6800,0
29,12,X1,-2.7800,0
29,13,X2,0.8600,0
29,14,X2,-0.7600,0
29,15,X2,2.9800,0
29,16,X2,3.8700,0
29,17,X1,1.9700,0
