episode,step,node,value,is_breaker
0,2,X3,-2.3000,0
0,3,X25,-0.3700,0
0,4,X30,-0.3000,0
0,5,X22,-0.0000,0
0,8,X4,-0.0000,0
1,0,X30,-4.8900,0
1,3,X3,-3.3000,0
1,4,X33,-1.7000,0
1,5,X1,-2.2000,0
1,6,X28,-1.3000,0
1,8,X33,1.4700,0
1,9,X24,-1.5000,0
1,10,X3,-1.0000,0
1,11,X1,-1.0000,0
1,12,X27,2.2000,0
1,13,X4,-3.0000,0
1,14,X32,-2.0000,0
1,15,X22,-0.2000,0
1,16,X28,-1.5000,0
1,18,X24,-1.4000,0
2,0,X34,-4.6300,0
2,5,X3,-3.0000,0
2,6,X24,-0.8300,0
2,7,X22,3.4100,0
3,5,X26,-3.8000,0
3,6,X23,3.1000,0
3,8,X17,-1.0000,0
3,9,X24,-0.7100,0
3,12,X3,1.5000,0
3,13,X24,-0.2000,0
3,14,X24,-0.4200,0
4,0,X27,-4.0000,0
4,2,X9,-0.7000,0
4,3,X22,-0.4000,0
4,5,X28,-0.3000,0
4,6,X23,-0.8400,0
4,7,X30,-1.0000,0
5,0,X30,1.2000,0
5,1,X24,-4.6000,0
5,3,X1,-2.7000,0
5,4,X31,-1.4000,0
5,8,X28,-1.7400,0
5,13,X22,-2.0000,0
5,14,X31,-0.0000,0
5,15,X1,-3.0000,0
5,16,X22,-0.5000,0
5,17,X22,-0.4000,0
5,18,X33,0.0000,0
5,19,X22,2.1300,0
5,21,X4,4.0000,0
5,22,X25,-0.8000,0
5,23,X28,-0.3100,0
6,4,X34,-0.7600,0
6,5,X22,1.6100,0
6,6,X28,-1.0000,0
6,7,X1,-0.6000,0
6,8,X26,-0.4300,0
6,9,X23,-1.3600,0
6,10,X23,-0.4000,0
6,12,X25,-2.0000,0
7,0,X30,-1.4000,0
7,4,X1,-1.0000,0
7,5,X26,-3.0000,0
7,6,X23,-1.5000,0
7,7,X4,-2.6600,0
7,8,X3,-0.7600,0
7,9,X31,-3.0000,0
7,11,X3,-0.1000,0
7,12,X33,0.0000,0
8,3,X30,-0.6800,0
8,4,X28,-2.5000,0
8,5,X23,-0.1000,0
8,6,X3,-3.0000,0
8,7,X26,-2.4000,0
8,9,X18,-2.0000,0
8,10,X26,-0.3000,0
8,11,X26,-1.0000,0
8,13,X1,-1.0000,0
9,0,X34,-2.6100,0
9,3,X24,-0.2000,0
9,5,X3,-1.5000,0
9,6,X27,-2.5100,0
10,0,X9,-1.2000,0
10,1,X5,-0.8000,0
10,3,X14,2.1100,0
10,4,X32,-0.6700,0
10,7,X22,4.0000,0
10,9,X27,-1.0000,0
10,10,X3,0.0000,0
10,13,X23,0.5000,0
10,14,X33,0.0000,0
10,16,X28,2.5000,0
10,17,X24,4.4000,0
10,19,X3,-0.7000,0
10,20,X26,-0.0000,0
10,21,X17,-0.0000,0
10,22,X30,-1.0000,0
10,24,X22,0.0000,0
11,0,X30,-4.0000,0
11,2,X33,-1.0000,0
11,4,X31,-1.0000,0
11,7,X1,-4.5000,0
11,8,X25,0.0000,0
11,9,X3,-1.8000,0
12,0,X26,0.9300,0
12,1,X30,-0.6000,0
12,2,X3,-0.6700,0
12,4,X28,-0.3000,0
12,5,X34,-2.4000,0
12,7,X1,2.0000,0
13,0,X27,-0.3100,0
13,2,X22,-1.0000,0
13,3,X1,1.5000,0
13,4,X25,-0.2500,0
13,5,X31,-0.8000,0
13,7,X34,-2.0000,0
14,0,X34,-4.5000,0
14,1,X3,-2.3000,0
14,2,X28,-0.1700,0
14,6,X23,-1.0000,0
15,0,X11,-3.1600,0
15,4,X34,-0.5000,0
15,6,X1,-2.0000,0
16,0,X26,-4.0000,0
16,1,X3,-4.0000,0
16,4,X33,-1.7600,0
16,5,X24,-0.7000,0
16,6,X3,-1.0000,0
16,7,X28,-3.1000,0
16,8,X25,-0.6000,0
16,11,X32,-0.6100,0
16,13,X1,2.3000,0
16,14,X25,-1.2400,0
16,16,X22,3.1000,0
16,17,X4,-1.5000,0
16,20,X23,-0.9000,0
16,21,X23,-0.0000,0
16,22,X1,-2.0000,0
16,23,X28,-0.1000,0
16,24,X28,-1.7000,0
17,0,X23,-1.7800,0
17,2,X24,-3.7000,0
17,3,X15,-0.6500,0
17,4,X3,-3.1100,0
18,0,X30,-5.0000,0
18,1,X3,-0.2000,0
18,2,X26,-1.5000,0
18,3,X4,-0.0000,0
18,4,X23,-1.1200,0
18,5,X25,-0.8200,0
18,6,X12,-0.3000,0
18,7,X1,-3.6100,0
18,11,X1,-1.0000,0
18,12,X9,-0.4000,0
18,13,X3,-0.3000,0
18,14,X28,-0.1000,0
19,0,X1,-0.3000,0
19,3,X4,-3.0000,0
19,4,X30,-0.5000,0
19,6,X1,-1.3000,0
19,7,X33,-3.0000,0
19,8,X23,0.0000,0
19,9,X31,-0.2500,0
19,11,X32,-0.3600,0
19,13,X17,-2.5000,0
20,0,X34,-0.6000,0
20,1,X3,-2.0000,0
20,2,X3,-2.7500,0
20,4,X25,-1.1000,0
20,6,X9,-1.2000,0
20,7,X9,-4.0300,0
20,9,X27,-0.4400,0
21,1,X26,-0.0900,0
21,3,X1,-0.9900,0
21,4,X15,-2.0000,0
21,5,X26,-0.0000,0
21,6,X17,-2.6500,0
21,7,X15,-2.4500,0
21,10,X9,-1.5000,0
21,11,X22,-2.7700,0
21,14,X9,-2.0000,0
21,15,X22,2.8400,0
21,16,X3,-1.0000,0
21,18,X22,-2.5000,0
22,0,X26,-3.3000,0
22,2,X23,-1.0000,0
22,3,X3,-0.0000,0
22,4,X9,-1.2000,0
22,5,X22,0.0000,0
22,8,X3,-3.2000,0
22,9,X33,-0.4000,0
22,11,X28,1.0000,0
22,12,X28,-2.1200,0
22,15,X27,-1.8000,0
22,16,X22,-1.0000,0
22,18,X8,-2.0000,0
22,19,X27,2.0000,0
22,20,X22,-0.5000,0
22,21,X28,-0.2000,0
22,22,X24,-1.0000,0
22,23,X22,-3.0000,0
22,24,X3,-0.2000,0
23,0,X33,-4.9900,0
23,3,X22,-1.0000,0
23,7,X23,-2.0000,0
24,0,X34,-2.7500,0
24,1,X26,-1.1100,0
24,2,X30,-0.4200,0
24,3,X28,-2.4000,0
24,6,X24,-0.2000,0
24,7,X18,-4.4000,0
24,8,X24,-0.3000,0
25,0,X1,-0.5000,0
25,1,X8,-1.0000,0
25,2,X34,-0.0000,0
25,3,X28,-3.5000,0
25,5,X33,-2.5000,0
25,7,X24,-0.1700,0
25,8,X30,3.2300,0
25,9,X1,-0.3700,0
26,0,X27,-2.1600,0
26,3,X4,-0.3000,0
26,4,X17,-2.7000,0
26,5,X23,-3.0000,0
26,7,X23,-3.5000,0
26,10,X23,-1.4000,0
26,13,X24,-0.1000,0
26,14,X22,-0.2000,0
26,15,X24,-1.8600,0
26,16,X1,-2.2000,0
