episode,step,node,value,is_breaker
3,7,X2,2.8679,0
3,8,X2,-1.8699,0
3,9,X2,-2.8763,0
3,10,X1,0.6889,0
3,11,X2,-1.6975,0
3,12,X2,3.8708,0
3,13,X1,-1.7900,0
3,14,X2,-2.8931,0
3,15,X2,-2.7929,0
3,16,X2,1.5000,0
3,17,X2,1.7928,0
3,18,X1,3.7383,0
3,19,X1,-4.1239,0
3,20,X2,1.6826,0
4,0,X1,2.8602,0
4,1,X2,3.7922,0
4,2,X2,-0.8078,0
4,3,X1,1.6964,0
4,4,X2,-1.7140,0
4,5,X2,0.8735,0
4,6,X2,1.5000,0
4,7,X1,-4.1184,0
4,8,X2,0.6989,0
4,9,X2,-1.8302,0
4,10,X1,-0.9882,0
4,11,X2,2.6900,0
4,12,X1,2.9717,0
5,0,X1,-2.0274,0
5,1,X1,1.9768,0
5,2,X2,2.7260,0
5,3,X1,1.8671,0
5,4,X2,2.7800,0
5,5,X2,-2.7969,0
5,6,X2,1.6982,0
5,7,X2,2.7867,0
5,8,X1,2.9767,0
5,9,X2,-0.9782,0
5,10,X2,0.9867,0
5,11,X2,-2.7603,0
5,12,X2,0.7898,0
5,13,X2,-0.8614,0
5,14,X2,2.6991,0
5,15,X2,-0.7680,0
5,16,X2,-2.7861,0
5,17,X1,-2.8979,0
5,18,X1,-3.7900,0
6,0,X1,2.7301,0
6,1,X1,-2.9610,0
6,2,X2,-1.9064,0
6,3,X1,-2.8100,0
6,4,X2,2.6797,0
6,5,X2,3.9674,0
6,6,X2,-1.7646,0
6,7,X2,0.9130,0
6,8,X2,0.9001,0
6,9,X2,0.9309,0
6,10,X2,2.9779,0
6,11,X2,-3.7833,0
6,12,X2,-3.9770,0
6,13,X2,-3.6733,0
6,14,X2,1.9710,0
6,15,X1,1.6773,0
6,16,X2,2.7948,0
6,17,X2,2.7840,0
6,18,X1,1.8767,0
6,19,X2,0.9870,0
6,20,X1,1.0000,0
6,21,X2,-2.8979,0
6,22,X2,0.9629,0
6,23,X1,1.1481,0
6,24,X1,-1.6379,0
7,0,X1,-2.6047,0
7,1,X1,3.1200,0
7,2,X1,1.9909,0
7,3,X2,-1.2289,0
7,4,X2,-0.8802,0
7,5,X2,2.9809,0
7,6,X2,-3.9820,0
7,7,X2,3.9961,0
7,8,X2,-1.8800,0
7,9,X2,1.7107,0
7,10,X2,-2.7993,0
7,11,X2,-0.0000,0
7,12,X1,-3.9113,0
7,13,X1,3.9688,0
7,14,X2,-0.6930,0
7,15,X1,3.7604,0
8,0,X1,0.0408,0
8,1,X1,-2.6721,0
8,2,X2,0.0133,0
8,3,X2,-0.4382,0
8,4,X2,1.8928,0
8,5,X2,1.8079,0
8,6,X2,-2.8029,0
8,7,X2,2.7200,0
8,8,X1,-3.8079,0
8,9,X1,2.8760,0
8,10,X2,2.8762,0
8,11,X2,-0.7171,0
8,12,X1,-0.7824,0
8,13,X1,3.7870,0
9,0,X1,3.7930,0
9,1,X1,-0.7005,0
9,2,X2,-0.9861,0
9,3,X2,-1.9704,0
9,4,X2,-2.7989,0
9,5,X2,-1.9888,0
9,6,X2,-0.8924,0
9,7,X2,2.8973,0
9,8,X2,2.8796,0
9,9,X2,-4.8979,0
9,10,X2,1.9781,0
9,11,X1,-3.7988,0
9,12,X2,3.7981,0
9,13,X2,-1.7988,0
9,14,X2,3.9743,0
10,0,X1,-1.8083,0
10,1,X1,0.9944,0
10,2,X1,1.8911,0
10,3,X2,0.9879,0
10,4,X2,3.9792,0
10,5,X2,-0.8791,0
10,6,X1,1.9788,0
10,7,X2,3.7890,0
10,8,X2,-1.9878,0
10,9,X2,-1.3560,0
10,10,X2,-2.9783,0
10,11,X2,-2.9875,0
11,0,X1,2.7926,0
11,1,X2,2.7860,0
11,2,X1,-0.9795,0
11,3,X2,1.7497,0
11,4,X2,2.9750,0
11,5,X2,-0.9026,0
11,6,X2,0.9735,0
11,7,X2,3.7969,0
11,8,X1,-1.8732,0
11,9,X2,-1.9794,0
11,10,X2,-3.9700,0
12,0,X1,3.7998,0
12,1,X1,3.9170,0
12,2,X2,0.8884,0
12,3,X1,3.8648,0
12,4,X2,0.9867,0
12,5,X2,-2.8973,0
12,6,X2,1.9874,0
12,7,X2,-2.8936,0
12,8,X2,0.7920,0
12,9,X2,-3.7878,0
12,11,X2,1.8184,0
12,12,X2,-2.7688,0
12,13,X2,-2.8900,0
12,14,X2,-1.7440,0
12,15,X1,4.7881,0
12,16,X2,1.5000,0
12,17,X2,1.5000,0
12,18,X1,0.0973,0
12,19,X2,-0.8990,0
12,20,X2,1.8937,0
12,21,X2,1.8906,0
12,22,X1,0.8970,0
12,23,X2,2.9074,0
12,24,X2,0.8990,0
13,0,X2,1.8720,0
13,1,X1,3.7968,0
13,2,X1,2.8170,0
13,3,X1,2.8987,0
13,4,X2,-3.8982,0
13,5,X2,1.5000,0
13,6,X2,2.8976,0
13,7,X2,1.5000,0
13,8,X2,-0.7877,0
13,9,X2,1.6676,0
13,10,X2,1.6908,0
13,11,X2,5.0000,0
13,12,X2,-1.9602,0
13,13,X2,-3.9612,0
13,14,X1,3.6982,0
13,15,X2,-1.6867,0
13,16,X1,2.8019,0
13,17,X2,3.7880,0
13,18,X2,-2.8779,0
14,0,X1,-3.8738,0
14,1,X2,0.7804,0
14,2,X1,2.8127,0
14,3,X2,1.8393,0
14,4,X2,1.6102,0
14,5,X2,-2.9818,0
14,6,X2,2.9681,0
14,7,X2,1.6891,0
14,8,X2,-1.8967,0
14,9,X2,5.0000,0
14,10,X1,0.9897,0
14,11,X2,-1.6709,0
14,12,X2,-2.9623,0
14,13,X1,3.8962,0
14,14,X2,-2.6894,0
14,15,X2,2.8967,0
14,16,X2,3.6990,0
14,17,X2,2.8802,0
14,18,X2,2.8700,0
14,19,X1,3.9683,0
14,20,X1,1.6910,0
14,21,X1,5.0000,0
14,22,X2,-2.9892,0
15,0,X1,-2.9687,0
15,1,X1,-4.9307,0
15,2,X2,-0.7617,0
15,3,X1,1.6274,0
15,4,X2,-1.8667,0
15,5,X2,2.6110,0
15,6,X2,-3.8628,0
15,7,X2,5.0000,0
15,8,X2,1.6029,0
15,9,X2,-3.9614,0
15,10,X2,0.6485,0
15,11,X2,2.6940,0
15,12,X1,-0.8910,0
15,13,X2,0.8909,0
15,14,X2,3.9822,0
16,0,X1,-1.9010,0
16,1,X1,1.9642,0
16,2,X2,1.6801,0
16,3,X2,3.9693,0
16,4,X2,-1.9118,0
16,5,X2,0.8907,0
16,6,X2,-0.8680,0
16,7,X2,0.6917,0
16,8,X1,2.8706,0
16,9,X1,-0.8988,0
16,10,X1,1.9687,0
16,11,X2,-1.6930,0
16,12,X1,1.6906,0
16,13,X2,3.6888,0
16,14,X2,0.6063,0
16,15,X1,-2.8098,0
16,16,X1,-0.6678,0
16,17,X2,-0.8071,0
17,0,X2,-2.9608,0
17,1,X1,0.6899,0
17,2,X1,-1.8371,0
17,3,X2,-3.7949,0
17,4,X2,-3.3107,0
17,5,X2,-0.6872,0
17,6,X2,-1.8314,0
17,7,X2,-1.8683,0
17,8,X2,-0.6890,0
17,9,X2,0.6362,0
17,10,X1,3.6833,0
17,11,X2,-2.9208,0
17,12,X2,4.8913,0
17,13,X2,0.6913,0
17,14,X2,1.6987,0
