episode,step,node,value,is_breaker
7,7,X2,1.5000,0
7,8,X12,-0.9266,0
7,9,X19,-0.7585,0
7,10,X14,2.7100,0
7,11,X6,-1.1700,0
7,12,X4,-3.0581,0
7,13,X13,-1.7739,0
7,14,X15,-2.7100,0
7,16,X9,-3.7220,0
7,17,X11,-1.0103,0
7,18,X14,-1.3100,0
7,19,X11,-0.4113,0
7,20,X7,-2.6007,0
7,21,X3,2.7600,0
7,22,X9,-0.0753,0
8,0,X4,-0.0714,0
8,2,X9,1.2100,0
8,3,X7,-3.5000,0
8,4,X5,-4.3000,0
8,5,X19,-2.7800,0
8,6,X13,-2.6200,0
8,8,X14,-0.2007,0
8,10,X17,3.1100,0
8,11,X14,0.6555,0
9,0,X13,4.7122,0
9,2,X7,-2.3100,0
9,3,X9,-4.3578,0
9,4,X8,-0.9300,0
9,5,X14,-3.2700,0
9,6,X5,-2.2600,0
9,7,X5,3.7900,0
9,8,X19,1.3100,0
9,9,X11,2.9200,0
9,10,X13,-1.0685,0
9,12,X12,-0.7806,0
9,13,X3,3.7100,0
9,14,X20,-1.0000,0
10,0,X17,-3.1300,0
10,1,X3,-0.8760,0
10,3,X4,2.2597,0
10,4,X11,-2.6868,0
10,5,X13,-2.0632,0
10,6,X13,2.7600,0
10,7,X15,2.6736,0
10,8,X13,1.1700,0
10,9,X17,-2.0392,0
10,10,X4,-3.8200,0
10,11,X14,1.0160,0
10,12,X7,2.6300,0
10,13,X3,4.8300,0
10,14,X20,1.3200,0
10,15,X7,-1.6000,0
10,17,X19,-0.0738,0
10,19,X7,-2.3900,0
10,20,X17,-1.7900,0
10,21,X1,1.5900,0
11,0,X13,1.8100,0
11,1,X2,1.5000,0
11,2,X7,-4.1000,0
11,3,X19,-1.3700,0
11,4,X13,-1.6500,0
11,5,X17,-0.6306,0
11,6,X4,-3.5100,0
11,7,X20,-0.2300,0
11,8,X9,-3.3600,0
11,9,X17,-0.4607,0
11,10,X11,-1.5090,0
11,11,X19,4.5200,0
11,12,X9,2.9100,0
11,14,X12,-2.8280,0
11,15,X13,-3.9100,0
11,16,X7,0.5591,0
11,17,X15,-1.5500,0
11,18,X14,2.0397,0
12,0,X13,-3.8919,0
12,1,X11,2.7800,0
12,2,X17,-4.0100,0
12,3,X5,3.1100,0
12,4,X13,-1.8105,0
12,5,X6,0.9227,0
12,6,X17,-1.3512,0
12,8,X17,1.9500,0
12,9,X15,-4.6900,0
12,10,X14,-0.5932,0
12,11,X15,-4.7100,0
13,0,X13,-3.0345,0
13,1,X15,2.8500,0
13,2,X3,3.7800,0
13,3,X17,4.3078,0
13,4,X13,-3.3183,0
13,5,X5,-3.2100,0
13,6,X13,-3.6900,0
13,7,X11,-4.2200,0
13,8,X14,-4.1300,0
13,9,X11,3.0004,0
13,10,X9,-3.6600,0
13,12,X7,-1.9388,0
13,13,X7,-1.5101,0
13,14,X3,-3.2500,0
13,15,X6,-2.1300,0
13,16,X19,4.8391,0
13,18,X5,3.8600,0
13,20,X12,-2.7300,0
13,23,X19,-4.5101,0
13,24,X14,-1.2900,0
14,0,X6,-1.3900,0
14,1,X6,-1.7100,0
14,3,X17,-1.2891,0
14,4,X11,-3.1696,0
14,5,X9,-3.3687,0
14,6,X13,-2.8500,0
14,8,X14,-3.3900,0
14,9,X9,3.0103,0
14,10,X13,-2.1200,0
14,11,X6,-0.5146,0
14,12,X14,-4.9730,0
