episode,step,node,value,is_breaker
2,10,X13,4.3300,0
2,11,X11,2.6400,0
2,12,X17,-4.0000,0
2,12,X14,1.0100,0
2,13,X14,-4.3400,0
2,13,X14,-3.9600,0
2,14,X18,-3.2300,0
2,14,X11,-4.1200,0
2,15,X11,-0.9600,0
3,0,X17,-1.1000,0
2,15,X17,-4.6300,0
3,1,X3,2.1200,0
2,16,X1,3.2400,0
3,2,X10,1.5000,0
3,3,X7,-1.5100,0
2,18,X17,-0.9000,0
3,4,X10,1.5000,0
2,19,X13,1.3300,0
3,5,X10,1.5000,0
2,20,X17,-0.1600,0
3,6,X13,-3.0000,0
2,21,X14,3.8400,0
3,7,X11,-4.6700,0
3,8,X6,-4.5500,0
2,23,X10,1.5000,0
3,9,X10,1.5000,0
2,24,X10,1.5000,0
3,0,X11,0.6600,0
3,10,X10,1.5000,0
3,1,X10,1.5000,0
3,11,X14,-3.9800,0
3,12,X10,1.5000,0
3,3,X6,-4.6600,0
3,13,X11,-0.2200,0
3,4,X17,-4.4400,0
3,14,X3,-3.7600,0
3,5,X10,1.5000,0
3,16,X11,3.4200,0
3,6,X6,3.8000,0
3,17,X1,-2.0000,0
3,7,X10,1.5000,0
3,18,X14,-3.7100,0
3,8,X10,1.5000,0
3,19,X14,-3.2000,0
3,9,X10,1.5000,0
3,20,X10,1.5000,0
3,10,X11,-4.6200,0
3,11,X10,1.5000,0
3,21,X10,1.5000,0
3,12,X20,-2.0000,0
3,22,X10,1.5000,0
3,23,X20,-2.4200,0
3,13,X17,-0.2400,0
3,24,X10,1.5000,0
3,14,X19,-3.2100,0
3,15,X13,0.4000,0
4,1,X10,1.5000,0
3,16,X10,1.5000,0
4,2,X1,4.0000,0
3,17,X1,-3.2000,0
4,3,X19,-4.2100,0
3,18,X17,-4.2500,0
4,4,X10,-4.8400,0
3,19,X4,-4.8600,0
4,5,X20,-0.2000,0
3,20,X17,-2.1600,0
4,6,X13,3.0300,0
4,7,X14,-3.0600,0
3,21,X10,1.5000,0
5,0,X14,1.1700,0
3,22,X1,-4.1900,0
5,1,X17,-3.6900,0
3,23,X10,1.5000,0
5,2,X10,1.5000,0
3,24,X13,-0.5000,0
5,3,X18,2.2300,0
5,4,X19,-2.3500,0
4,0,X10,-4.5700,0
5,5,X11,-1.1400,0
4,1,X10,1.5000,0
5,6,X10,1.5000,0
4,2,X13,2.3100,0
5,7,X17,-1.6500,0
4,3,X6,-4.4200,0
5,8,X6,-0.8500,0
4,4,X17,-1.3200,0
5,9,X7,-0.8700,0
4,5,X17,-4.4400,0
4,6,X14,1.0200,0
4,7,X1,-2.5200,0
5,11,X11,-2.3200,0
4,8,X1,4.5800,0
5,12,X13,3.2700,0
5,13,X6,3.1200,0
4,9,X19,-1.1500,0
5,14,X10,1.5000,0
4,10,X11,-1.1100,0
5,15,X10,1.5000,0
4,11,X10,1.5000,0
5,16,X3,-4.6600,0
4,12,X4,-3.3500,0
5,17,X10,-1.3700,0
5,18,X10,1.5000,0
4,14,X14,3.2000,0
5,19,X4,2.8900,0
4,15,X4,-3.3100,0
5,20,X10,1.5000,0
4,16,X17,-3.3400,0
4,17,X11,-1.7000,0
5,21,X1,-2.5000,0
5,22,X4,-4.3200,0
4,18,X3,-3.4900,0
4,19,X7,-0.9500,0
6,0,X10,-2.0000,0
4,20,X19,-4.7500,0
6,1,X13,-1.9500,0
6,2,X14,-4.3400,0
4,21,X1,3.1800,0
6,3,X18,-3.6200,0
4,22,X13,-1.6700,0
6,4,X17,-1.0600,0
4,23,X17,-4.7400,0
6,5,X7,-1.1100,0
4,24,X7,3.3900,0
6,6,X4,-3.6300,0
5,0,X17,-3.3500,0
6,7,X10,1.5000,0
5,1,X10,1.5000,0
6,8,X10,1.5000,0
5,2,X1,-3.4300,0
7,0,X10,-3.5400,0
5,3,X14,-4.0000,0
7,1,X3,-3.8700,0
5,4,X19,-1.4800,0
7,2,X4,3.2400,0
7,3,X19,-0.0400,0
5,5,X7,-3.1000,0
7,4,X11,-2.8600,0
5,6,X11,1.4400,0
