episode,step,node,value,is_breaker
0,0,X2,-4.0000,0
0,1,X11,2.6000,0
0,2,X10,1.5000,0
0,3,X10,1.5000,0
0,4,X15,-1.5000,0
0,6,X10,1.5000,0
0,7,X10,1.5000,0
0,8,X10,1.5000,0
1,0,X10,1.5000,0
1,1,X1,-0.0000,0
1,2,X20,-4.8000,0
1,3,X11,-2.1000,0
1,4,X19,-2.3000,0
1,5,X10,1.5000,0
1,6,X10,1.5000,0
1,7,X10,1.5000,0
1,8,X10,1.5000,0
1,9,X18,-3.7000,0
1,10,X10,1.5000,0
1,11,X10,1.5000,0
1,12,X10,1.5000,0
1,13,X11,-2.8000,0
1,14,X10,1.5000,0
1,15,X1,-3.2000,0
1,16,X10,1.5000,0
1,17,X1,-1.0000,0
1,18,X10,1.5000,0
1,19,X2,-3.0000,0
1,20,X10,1.5000,0
2,1,X19,-2.5000,0
2,2,X1,2.0000,0
2,3,X16,2.5000,0
2,4,X10,1.5000,0
2,5,X10,1.5000,0
2,6,X2,-0.0000,0
2,7,X10,1.5000,0
2,8,X5,-0.0000,0
2,9,X10,1.5000,0
2,10,X10,1.5000,0
2,11,X10,1.5000,0
2,12,X10,1.5000,0
2,13,X11,-2.0000,0
2,14,X16,0.3700,0
2,15,X10,1.5000,0
2,16,X16,-0.7300,0
2,17,X10,1.5000,0
2,18,X4,-4.6000,0
2,19,X1,1.5000,0
2,20,X10,-0.5484,0
2,21,X10,-0.4954,0
2,22,X10,-1.9765,0
2,23,X10,-4.3495,0
2,24,X10,1.5000,0
3,0,X10,1.5000,0
3,1,X10,-4.4338,0
3,2,X10,-3.2062,0
3,3,X10,-0.4212,0
3,4,X10,1.5000,0
3,5,X4,-3.6000,0
3,6,X10,1.5000,0
3,7,X6,-3.7000,0
3,8,X2,-2.0000,0
3,9,X10,-1.6696,0
4,0,X10,-2.1533,0
4,1,X10,1.5000,0
4,2,X10,-1.6240,0
4,3,X2,-1.0000,0
4,4,X20,-4.0000,0
4,5,X1,0.0000,0
4,6,X10,-3.1760,0
4,7,X10,-1.6959,0
4,8,X10,-4.2799,0
4,9,X10,1.5000,0
4,10,X10,-2.6730,0
5,0,X10,1.5000,0
5,1,X10,1.5000,0
5,2,X10,1.5000,0
5,3,X11,-3.8400,0
5,4,X11,0.3000,0
5,5,X10,-0.4868,0
5,6,X10,-1.3560,0
5,7,X10,-4.2985,0
5,8,X10,-2.2092,0
5,10,X1,-4.1000,0
5,11,X10,1.5000,0
5,13,X11,0.0000,0
5,14,X10,1.5000,0
5,15,X5,-3.0000,0
5,16,X10,1.5000,0
5,17,X10,1.5000,0
5,19,X10,1.5000,0
5,20,X1,-0.4000,0
5,21,X11,-2.2000,0
5,22,X10,1.5000,0
5,24,X1,-1.2000,0
6,0,X10,1.5000,0
6,1,X1,-2.0000,0
6,2,X10,-2.3280,0
6,3,X10,-2.6207,0
6,4,X10,-3.3459,0
6,5,X10,-4.6034,0
6,6,X10,1.5000,0
6,7,X10,-1.5192,0
6,8,X2,-1.0000,0
6,9,X2,3.0000,0
6,10,X10,-4.3256,0
6,11,X1,-0.3900,0
6,12,X1,-1.0000,0
6,13,X1,1.7700,0
6,14,X10,-1.6710,0
6,15,X20,4.0000,0
7,0,X10,1.5000,0
7,1,X10,-4.1459,0
7,2,X10,-3.4454,0
7,3,X10,3.7200,0
7,4,X10,-4.0133,0
7,5,X10,1.5000,0
7,6,X10,1.5000,0
7,7,X10,1.5000,0
7,8,X10,-1.9133,0
7,9,X20,4.0000,0
7,10,X11,-1.9000,0
7,11,X10,1.5000,0
7,12,X10,1.5000,0
7,13,X10,1.5000,0
7,14,X6,-0.1000,0
7,15,X10,1.5000,0
7,16,X9,-0.6000,0
7,17,X10,1.5000,0
7,18,X1,0.0000,0
8,0,X10,1.5000,0
8,1,X10,-1.4337,0
8,2,X6,-0.0300,0
8,3,X11,-0.3000,0
8,4,X19,-2.0000,0
8,5,X4,-2.0000,0
8,6,X10,-1.1551,0
8,7,X10,-3.6112,0
8,8,X1,-2.0000,0
8,9,X10,-1.8941,0
8,11,X10,-1.8671,0
8,12,X1,-4.9000,0
8,13,X10,1.5000,0
8,14,X10,2.6943,0
8,15,X10,-0.2148,0
8,16,X1,0.1800,0
8,17,X10,-1.2533,0
8,18,X10,-3.4843,0
8,19,X12,0.0000,0
8,20,X1,-4.0000,0
8,21,X11,-2.3000,0
8,22,X1,-4.3000,0
8,23,X11,3.0000,0
8,24,X10,1.9124,0
9,0,X10,1.5000,0
9,1,X10,-0.6857,0
9,2,X10,-2.3122,0
9,3,X10,2.1170,0
9,4,X12,2.5000,0
9,5,X19,-0.1000,0
9,6,X10,1.5000,0
9,7,X19,3.7000,0
9,8,X2,-2.0000,0
9,9,X1,-3.0000,0
10,0,X10,-3.2449,0
10,1,X1,-2.0000,0
10,2,X11,-0.4000,0
10,3,X2,-4.5000,0
10,4,X10,1.5000,0
10,5,X10,3.2576,0
10,6,X10,-3.9533,0
10,7,X10,4.5011,0
10,8,X2,-2.0000,0
10,9,X10,-0.2322,0
10,10,X10,1.5000,0
10,11,X11,-2.0000,0
10,12,X10,-4.3859,0
10,13,X1,-2.0000,0
10,14,X11,-0.9700,0
10,15,X2,-1.0000,0
10,16,X6,-4.0000,0
10,17,X1,-1.4000,0
11,0,X2,-0.0000,0
11,1,X17,-2.9500,0
11,2,X10,-0.6951,0
11,3,X10,4.6634,0
11,4,X10,1.5000,0
11,5,X10,-1.1386,0
11,6,X10,1.5000,0
11,7,X11,-2.3000,0
11,8,X10,-3.8230,0
11,9,X11,-1.0000,0
11,10,X10,-3.5029,0
11,11,X11,-4.5000,0
11,12,X10,4.9300,0
11,13,X10,1.5000,0
11,14,X10,-0.1869,0
11,15,X5,-1.9000,0
11,16,X10,-0.8109,0
11,17,X11,-3.5000,0
11,18,X17,-0.6000,0
11,19,X10,1.5000,0
11,20,X10,1.5000,0
11,21,X10,-4.2907,0
12,0,X10,1.5000,0
12,1,X1,-2.0000,0
12,2,X10,-2.0123,0
12,3,X20,-3.5000,0
12,4,X11,0.0000,0
12,5,X10,-1.2832,0
12,6,X8,-0.4000,0
12,7,X10,1.5000,0
12,8,X2,4.0000,0
12,9,X10,1.5000,0
12,10,X10,1.5000,0
12,11,X11,-3.1000,0
12,12,X6,-0.2000,0
12,13,X11,-1.6000,0
12,14,X10,1.5000,0
12,15,X10,1.5000,0
12,16,X10,-1.9437,0
12,17,X10,-1.8789,0
12,18,X1,-0.0000,0
12,19,X10,1.5000,0
12,20,X10,-3.1719,0
12,21,X1,-1.0000,0
12,22,X10,1.5000,0
12,23,X11,0.8000,0
12,24,X2,-1.0000,0
13,0,X10,-0.6856,0
13,1,X10,1.5000,0
13,2,X11,0.0000,0
13,3,X1,0.0000,0
13,4,X2,-0.0000,0
13,5,X10,-1.6695,0
13,6,X2,-1.0000,0
13,7,X2,0.7000,0
13,8,X19,1.7000,0
14,0,X10,1.5000,0
14,1,X10,-0.9349,0
14,2,X10,1.5000,0
14,3,X1,0.0000,0
14,4,X9,-4.0000,0
14,5,X20,3.0000,0
14,6,X20,-3.8000,0
14,7,X10,-3.8275,0
14,8,X20,-2.0000,0
14,9,X11,2.7000,0
14,10,X2,2.0000,0
14,11,X10,-1.3077,0
14,12,X1,2.0000,0
14,13,X10,-4.5967,0
14,14,X1,-1.0000,0
14,15,X2,-3.0000,0
14,16,X2,-2.6000,0
14,17,X11,-3.9000,0
14,18,X10,1.5000,0
14,19,X10,1.5000,0
14,20,X10,4.2317,0
14,21,X10,-4.7567,0
14,22,X1,-2.0000,0
14,23,X10,2.1395,0
15,0,X5,-0.2200,0
15,1,X1,-1.0000,0
15,2,X10,-1.6564,0
15,3,X10,3.0854,0
15,4,X5,-1.0000,0
15,5,X10,-1.2427,0
15,6,X10,-4.1260,0
15,7,X2,-0.8600,0
15,8,X10,1.5000,0
15,9,X15,-2.3000,0
15,10,X10,4.4712,0
15,11,X6,-0.5000,0
15,12,X6,2.0000,0
15,13,X19,-0.2000,0
15,15,X1,-3.3000,0
15,17,X10,-2.4357,0
15,18,X10,-3.1696,0
15,19,X10,3.5782,0
15,20,X10,-1.2012,0
15,21,X10,4.9168,0
15,22,X10,-1.4543,0
15,23,X10,-1.9152,0
15,24,X10,1.5000,0
16,0,X10,1.5000,0
16,1,X10,-0.1596,0
16,2,X10,1.5000,0
16,3,X10,-4.4460,0
16,4,X15,4.0000,0
16,5,X11,1.0000,0
16,6,X2,-2.9000,0
16,7,X1,-2.0000,0
16,8,X10,-1.7804,0
16,9,X17,-0.9000,0
16,10,X11,-2.7000,0
16,11,X2,1.0000,0
16,12,X10,1.5000,0
16,13,X1,-1.5000,0
16,14,X10,-0.9720,0
16,16,X2,-2.0000,0
16,17,X4,-2.0000,0
16,18,X10,4.6251,0
16,19,X10,-3.3099,0
16,20,X12,-4.9000,0
16,21,X1,3.8000,0
17,0,X2,2.5000,0
17,1,X10,1.5000,0
17,2,X10,-2.8256,0
17,3,X10,3.8002,0
17,4,X1,-3.0000,0
17,5,X1,4.1000,0
17,6,X1,-1.0000,0
17,7,X10,-3.8731,0
17,8,X10,3.9195,0
17,9,X1,-2.0000,0
17,10,X1,-2.0000,0
17,11,X10,1.5000,0
17,12,X2,-2.0000,0
17,13,X10,-2.9376,0
18,0,X10,-1.9292,0
18,1,X1,-3.9000,0
18,2,X10,1.5000,0
