episode,step,node,value,is_breaker
34,5,X28,-2.0000,0
34,6,X2,1.5000,0
34,7,X2,2.0000,0
34,9,X3,2.0600,0
35,0,X2,1.5000,0
35,1,X2,1.5000,0
35,2,X32,0.0000,0
35,3,X2,1.5000,0
35,5,X2,1.5000,0
35,6,X31,2.0000,0
36,0,X2,1.5000,0
36,1,X32,-3.2000,0
36,2,X2,1.5000,0
36,4,X22,-4.6000,0
36,6,X2,1.5000,0
37,0,X2,1.5000,0
37,1,X2,1.5000,0
37,2,X32,-2.0000,0
37,3,X33,-3.2770,0
37,4,X33,-0.0870,0
37,5,X32,-3.7700,0
37,7,X2,1.5000,0
37,8,X2,1.5000,0
38,0,X31,-4.3000,0
38,1,X31,2.2700,0
38,2,X33,-2.2000,0
38,3,X29,4.6400,0
38,4,X32,4.0000,0
38,5,X24,0.0000,0
38,6,X2,1.5000,0
38,7,X2,-2.0000,0
38,9,X2,1.5000,0
38,10,X26,4.0000,0
38,11,X30,-1.0000,0
38,12,X2,1.5000,0
38,13,X30,-1.0000,0
38,14,X30,-2.0000,0
39,0,X2,1.5000,0
39,1,X2,1.5000,0
39,2,X32,-3.0000,0
39,3,X31,-3.0000,0
39,4,X28,-2.3000,0
39,5,X2,5.0000,0
39,6,X2,1.5000,0
