episode,step,node,value,is_breaker
1,3,X1,-2.7893,0
1,4,X1,-1.8973,0
1,5,X2,-2.8733,0
1,6,X2,-2.8791,0
1,7,X1,0.6972,0
1,8,X2,-1.8792,0
1,9,X2,-3.7993,0
1,10,X2,0.8962,0
1,11,X2,-0.6918,0
1,12,X2,0.7824,0
1,13,X2,-1.6990,0
1,14,X1,-4.7346,0
1,15,X2,-3.6971,0
1,16,X2,-1.7862,0
1,17,X1,-4.0725,0
1,18,X2,-2.8967,0
1,19,X2,-1.9521,0
1,20,X1,-2.8937,0
1,21,X2,-1.7799,0
1,22,X2,-0.7805,0
1,23,X2,4.9872,0
1,24,X1,0.5695,0
2,0,X2,-3.9872,0
2,1,X1,-3.9856,0
2,2,X2,-0.9449,0
2,3,X1,-1.9742,0
2,4,X2,-0.5484,0
2,5,X2,-2.3284,0
2,6,X2,-4.8098,0
2,7,X2,-3.6715,0
2,8,X2,-0.7811,0
2,9,X1,-3.2135,0
2,10,X2,-0.7897,0
2,11,X2,1.5000,0
2,12,X1,3.3167,0
2,13,X2,1.0293,0
2,14,X2,0.8994,0
2,15,X1,0.9728,0
2,16,X2,-1.9794,0
2,17,X2,3.6811,0
2,18,X2,1.9673,0
2,19,X1,-2.8764,0
2,20,X2,-1.6871,0
2,21,X2,-0.8698,0
2,22,X1,2.2908,0
2,23,X2,1.5000,0
2,24,X1,-0.6741,0
3,0,X1,1.6978,0
3,1,X1,-1.9200,0
3,2,X2,-2.8890,0
3,3,X2,2.8361,0
3,4,X2,4.6889,0
3,6,X2,1.5000,0
3,7,X2,-1.9751,0
3,8,X2,-1.8676,0
