episode,step,node,value,is_breaker
1,4,X2,-0.8726,0
1,5,X2,-3.2414,0
1,6,X2,3.6024,0
1,7,X2,-2.9854,0
1,8,X2,-4.5666,0
1,9,X2,-3.6719,0
1,10,X2,-3.3059,0
1,11,X1,-0.4864,0
1,12,X2,-3.7917,0
1,13,X2,-0.7456,0
1,14,X2,1.5000,0
1,15,X1,-0.2140,0
1,16,X1,-0.0417,0
1,17,X1,4.3572,0
1,18,X1,0.3315,0
1,19,X2,0.8753,0
1,20,X2,-0.3881,0
1,21,X1,-0.5683,0
1,23,X2,0.3844,0
1,24,X2,-2.4532,0
2,0,X1,-1.7896,0
2,1,X1,0.6860,0
2,2,X2,-3.2259,0
2,3,X2,-0.4760,0
2,4,X2,0.5026,0
2,5,X1,-0.6518,0
2,7,X2,0.5135,0
2,8,X2,-0.5353,0
2,9,X2,-2.5821,0
2,10,X2,3.1411,0
2,11,X2,4.7234,0
2,13,X1,-1.3652,0
2,14,X2,-0.4475,0
2,15,X1,-0.1206,0
2,16,X1,3.3654,0
2,17,X1,3.0872,0
2,19,X2,-0.2677,0
3,0,X1,-3.8908,0
3,1,X2,1.8658,0
3,2,X1,-4.8651,0
3,3,X1,-3.8197,0
3,4,X2,-1.8534,0
3,5,X2,4.6212,0
3,6,X2,-0.5524,0
3,7,X2,-3.0662,0
3,8,X1,4.8114,0
3,9,X2,-4.6565,0
3,11,X2,-0.8006,0
3,12,X2,2.6567,0
3,13,X2,1.1004,0
3,15,X2,4.5582,0
3,16,X2,2.8955,0
3,17,X2,2.9737,0
3,18,X2,-1.0334,0
3,19,X2,-3.0651,0
3,20,X1,0.5747,0
3,21,X2,-0.7804,0
