episode,step,node,value,is_breaker
0,0,X15,-0.1188,0
0,1,X13,1.2531,0
0,2,X17,4.4561,0
0,3,X19,-3.7513,0
0,4,X13,3.2859,0
0,5,X10,1.1132,0
0,6,X11,1.5000,0
0,7,X11,1.5000,0
0,8,X11,1.5000,0
0,9,X15,-1.7133,0
0,10,X11,1.5000,0
0,11,X11,1.5000,0
0,12,X17,2.1853,0
0,13,X11,-1.4219,0
0,14,X18,0.1686,0
0,15,X19,-1.5157,0
0,16,X14,2.0608,0
0,17,X15,-3.1136,0
0,18,X3,-4.4562,0
0,19,X15,-1.0359,0
0,20,X17,-2.6196,0
0,21,X11,1.5000,0
0,22,X2,1.6390,0
0,24,X12,-2.7973,0
1,0,X3,2.8148,0
1,1,X2,-4.1956,0
1,2,X10,2.2896,0
1,3,X13,0.2900,0
1,4,X4,3.6179,0
1,5,X13,2.7080,0
1,6,X11,1.5000,0
1,7,X11,1.5000,0
1,8,X11,1.5000,0
2,0,X19,2.7868,0
2,1,X12,2.3217,0
2,2,X14,-4.6324,0
2,3,X11,1.5000,0
2,4,X13,4.3935,0
2,5,X17,-1.4995,0
2,6,X14,-4.6789,0
2,7,X18,4.1698,0
2,8,X15,-1.5937,0
2,9,X19,3.6181,0
2,10,X19,-3.1386,0
2,11,X11,1.5000,0
2,12,X7,1.0823,0
2,13,X17,0.9709,0
2,14,X13,1.6606,0
2,16,X10,0.2880,0
2,17,X17,0.1085,0
2,18,X17,0.4250,0
2,19,X7,-1.1751,0
2,20,X17,1.0903,0
2,21,X12,-2.8027,0
2,22,X19,-3.6870,0
2,23,X11,1.5000,0
2,24,X5,2.1010,0
3,0,X11,1.5000,0
3,1,X11,1.5000,0
3,2,X11,-4.1320,0
3,3,X11,1.5000,0
3,5,X19,3.1900,0
3,6,X19,1.6730,0
3,8,X19,1.7163,0
3,9,X18,-2.5187,0
3,10,X13,-1.0172,0
3,11,X7,1.1100,0
3,12,X19,-2.7936,0
3,13,X17,-1.4598,0
3,14,X4,-1.5300,0
3,15,X14,1.1818,0
3,16,X11,1.5000,0
3,17,X11,1.5000,0
3,18,X14,3.0637,0
3,19,X15,2.5782,0
3,20,X11,1.5000,0
3,21,X2,1.3622,0
3,22,X17,4.9509,0
3,23,X11,1.5000,0
3,24,X14,0.5369,0
4,0,X11,1.5000,0
4,1,X11,1.5000,0
4,2,X11,1.5000,0
4,3,X11,-3.5922,0
4,6,X17,-2.2561,0
4,7,X13,-1.1773,0
4,8,X10,2.7829,0
4,9,X13,-4.3721,0
4,10,X14,-3.5115,0
4,11,X18,2.1306,0
4,12,X13,0.6898,0
4,13,X18,0.6610,0
4,15,X18,-3.7112,0
4,16,X19,3.0075,0
5,0,X12,-1.9600,0
5,1,X11,1.1562,0
5,2,X15,1.0123,0
5,3,X17,3.7698,0
5,4,X19,-2.9091,0
5,5,X14,-2.5139,0
5,6,X15,-1.4920,0
5,7,X12,1.5556,0
5,8,X2,-1.9988,0
5,9,X5,-0.7711,0
5,10,X17,-4.1217,0
5,11,X19,1.3171,0
5,12,X19,3.9619,0
5,13,X13,-2.5576,0
5,14,X9,2.2727,0
5,15,X13,-3.3976,0
5,16,X17,-0.4291,0
5,17,X13,-3.1206,0
5,18,X11,1.5000,0
5,19,X17,1.3757,0
5,20,X12,1.5627,0
6,0,X17,-1.9793,0
6,1,X15,-0.1272,0
6,2,X11,1.5000,0
6,3,X19,-0.1220,0
6,4,X13,0.0381,0
6,5,X12,0.5688,0
6,6,X15,3.1394,0
6,7,X11,-0.6796,0
6,8,X19,0.7272,0
7,0,X7,-0.5180,0
7,1,X2,0.9136,0
7,2,X11,1.5000,0
7,3,X15,3.7177,0
7,4,X10,-1.9692,0
7,5,X17,1.5833,0
7,6,X17,1.5361,0
7,7,X14,4.0200,0
7,8,X13,4.5877,0
7,9,X12,3.9776,0
7,11,X14,2.7137,0
7,12,X13,-3.5000,0
7,13,X11,1.5000,0
7,14,X17,-1.0768,0
7,16,X12,-4.3178,0
7,17,X3,-2.0010,0
7,18,X14,-2.1071,0
7,20,X18,-2.2300,0
7,21,X10,4.0900,0
7,24,X17,-4.2907,0
8,0,X11,1.5000,0
8,1,X11,1.5000,0
8,2,X11,-0.5162,0
8,3,X13,-3.1812,0
8,4,X14,1.3700,0
8,5,X17,-4.7011,0
8,6,X10,4.8183,0
8,7,X17,-2.5900,0
8,8,X13,-3.1552,0
8,9,X17,3.5897,0
8,10,X18,-2.0695,0
8,11,X12,-2.2827,0
8,12,X10,0.1858,0
