episode,step,node,value,is_breaker
0,0,X2,-3.9700,0
0,1,X1,-0.6900,0
0,2,X1,-2.6900,0
0,3,X2,1.5000,0
0,4,X2,1.5000,0
0,6,X2,1.5000,0
0,7,X2,1.5000,0
0,8,X2,1.5000,0
0,9,X2,1.5000,0
0,11,X2,1.5000,0
0,12,X2,1.5000,0
0,13,X2,1.5000,0
0,14,X1,1.5351,0
0,15,X2,1.5000,0
0,16,X2,1.5000,0
0,17,X1,-3.2461,0
1,0,X2,1.5000,0
1,1,X2,1.5000,0
1,2,X2,1.5000,0
1,3,X1,-0.7600,0
1,4,X2,-0.7896,0
1,5,X2,1.5000,0
1,6,X1,3.6588,0
1,7,X2,1.5000,0
1,8,X2,1.5000,0
1,9,X1,-2.3831,0
1,10,X2,1.5000,0
1,11,X2,1.5000,0
1,12,X2,-1.9800,0
1,15,X2,1.5000,0
1,16,X2,-0.8600,0
1,17,X2,1.5000,0
1,18,X2,1.5000,0
1,19,X1,-4.1685,0
1,20,X2,1.5000,0
1,21,X2,1.5000,0
1,22,X2,-2.9700,0
2,0,X1,0.1123,0
2,1,X2,1.5000,0
2,2,X2,1.5000,0
2,3,X1,-4.8700,0
2,4,X2,1.5000,0
2,5,X2,5.0000,0
