dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate
0.6931471824645996,150.78993725776672,28.718506753951434,179.50844401171815,X1,5.0,0,0,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.7265042662620544,31.424782335758216,35.121774051416,66.5465563871742,X2,1.712367403165924,0,1,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.6570230722427368,3.5319504588842427,15.964702509898544,19.496652968782787,X1,3.903023442796959,0,2,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.6952887177467346,82.03510051965714,14.267548560553234,96.30264908021037,X1,-2.410229221953946,0,3,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.7266555428504944,-1.5,21.434478837352284,19.934478837352284,X4,1.307325043243,0,4,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.7633865475654602,37.6774784848094,19.0123012744221,56.6897797592315,X4,-3.7563411027007,0,5,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.7342240810394287,5.147320544347169,26.840640699676737,31.987961244023907,X2,2.0442403922722,0,6,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.7347003817558289,4.406398700550198,19.45686823967224,23.863266940222438,X2,1.5,0,7,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.7068413496017456,2.965043848380446,15.082030421763292,18.04707427014374,X2,1.5,0,8,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.6931471824645996,2.600994396954774,12.599167893479965,15.20016229043474,X2,1.5,0,9,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.6545161008834839,2.3278639148920774,12.406445454560798,14.734309369452875,X2,1.5,0,10,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.6794754266738892,-0.3619894722715842,10.57258258913889,10.210593116867305,X2,-0.22630123710003044,0,11,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
0.8248504400253296,6.676747154444456,13.78558741683785,20.462334571282305,X2,-4.72724311921449,0,12,2026-01-23T17:24:18,results/ace/run_20260123_172418,11845,11845,0,1.0,3966,3816,0,0.0
