episode,step,node,value,is_breaker
1,3,X1,3.9800,0
1,4,X2,-0.8698,0
1,5,X1,-4.1230,0
1,6,X2,-3.2900,0
1,7,X2,1.8648,0
1,8,X2,-1.9800,0
1,9,X2,0.3200,0
1,10,X2,-0.6033,0
1,11,X2,1.9200,0
1,12,X2,2.6800,0
1,13,X2,-0.2436,0
1,14,X1,-2.5484,0
1,15,X1,0.9760,0
1,17,X2,-1.3990,0
1,18,X2,-3.9820,0
1,20,X1,0.8390,0
1,21,X2,-3.3490,0
1,22,X2,1.7861,0
1,23,X2,3.1931,0
1,24,X2,1.7600,0
2,0,X2,-1.7600,0
2,1,X1,0.0747,0
2,2,X1,1.8100,0
2,3,X1,0.9800,0
2,4,X2,-1.9000,0
2,5,X2,-4.2300,0
2,6,X2,1.7700,0
2,7,X2,1.7300,0
2,8,X2,-2.8900,0
2,9,X1,-2.9700,0
2,10,X1,-1.8600,0
2,11,X2,2.1200,0
2,12,X2,2.1700,0
2,13,X2,1.9280,0
2,14,X2,-1.7600,0
2,15,X2,-1.1000,0
2,16,X2,-2.6888,0
2,17,X2,-0.6864,0
2,18,X1,-2.6977,0
2,19,X2,0.2828,0
2,20,X1,-2.8700,0
2,21,X2,-2.7600,0
2,22,X1,2.0389,0
2,23,X1,4.7699,0
2,24,X2,3.1300,0
3,0,X1,3.8900,0
3,1,X2,2.6100,0
3,2,X1,-0.6000,0
3,3,X2,0.6116,0
3,4,X2,-1.9800,0
3,5,X2,1.8497,0
3,6,X2,3.1174,0
3,7,X2,-0.0629,0
3,8,X2,-1.9414,0
