episode,step,node,value,is_breaker
0,0,X11,1.5000,0
0,1,X11,1.5000,0
0,2,X11,1.5000,0
0,3,X11,1.5000,0
0,4,X11,1.5000,0
0,5,X11,1.5000,0
0,6,X11,1.5000,0
0,7,X11,1.5000,0
0,8,X11,1.5000,0
0,9,X11,1.5000,0
0,11,X10,2.0000,0
0,12,X8,1.2573,0
0,13,X9,-3.4717,0
0,14,X10,-1.0000,0
0,15,X10,2.0000,0
0,16,X14,-0.6600,0
0,17,X11,1.5000,0
0,18,X10,-2.3000,0
0,19,X11,1.5000,0
0,20,X11,1.5000,0
0,21,X4,-2.0000,0
0,22,X3,-1.0000,0
0,23,X11,1.5000,0
0,24,X17,-0.4000,0
1,0,X11,1.5000,0
1,1,X11,1.5000,0
1,2,X11,1.5000,0
1,3,X11,1.5000,0
1,4,X11,1.5000,0
1,5,X14,-2.0000,0
1,6,X5,1.0000,0
1,7,X11,1.5000,0
1,8,X11,1.5000,0
1,9,X11,1.5000,0
1,10,X11,1.5000,0
1,11,X15,-0.6700,0
2,0,X3,-3.6000,0
2,1,X11,1.5000,0
2,2,X11,1.5000,0
2,3,X17,-0.7000,0
2,4,X10,-0.7500,0
2,5,X11,1.5000,0
2,6,X11,1.5000,0
2,7,X2,-0.0000,0
3,0,X11,1.5000,0
3,1,X11,1.5000,0
3,2,X11,1.5000,0
3,3,X11,1.5000,0
3,4,X11,1.5000,0
3,5,X11,-2.5715,0
3,6,X3,-2.6200,0
4,0,X11,1.5000,0
4,1,X11,1.5000,0
4,2,X11,1.5000,0
4,3,X11,-2.5732,0
4,4,X11,-1.2731,0
4,5,X11,1.5000,0
4,6,X11,-1.6734,0
5,0,X11,1.5000,0
5,1,X11,1.5000,0
5,2,X11,-3.7285,0
5,3,X2,1.0000,0
5,4,X7,-2.0000,0
5,5,X3,-1.1700,0
5,6,X12,-1.2000,0
5,7,X2,-3.0000,0
5,8,X11,1.5000,0
5,9,X11,-2.7449,0
5,10,X4,2.0000,0
5,11,X17,1.0000,0
5,12,X18,0.0000,0
5,13,X3,-4.0000,0
5,14,X11,1.5000,0
5,15,X11,1.5000,0
5,16,X11,1.5000,0
6,0,X11,1.5000,0
6,1,X11,1.5000,0
6,2,X11,-1.1321,0
6,3,X11,1.5000,0
6,4,X11,-4.7419,0
6,5,X11,1.5000,0
6,6,X11,-4.6987,0
6,7,X11,-4.1862,0
6,8,X3,-0.5000,0
7,0,X14,-4.1400,0
7,1,X11,-1.9021,0
7,2,X10,-1.0000,0
7,3,X11,-4.5174,0
7,4,X11,1.5000,0
7,5,X11,-0.2957,0
7,6,X11,-3.6758,0
7,7,X11,-2.4844,0
7,8,X3,-1.0000,0
8,0,X11,1.5000,0
8,1,X11,-4.3790,0
8,2,X11,-2.6129,0
8,3,X11,-2.3880,0
8,4,X11,-0.6845,0
8,5,X11,-0.3693,0
8,6,X4,0.0000,0
8,7,X12,-0.4000,0
8,8,X13,-1.5000,0
8,9,X11,-3.8401,0
9,0,X13,-3.0000,0
9,1,X11,-1.8279,0
9,2,X15,-1.0000,0
9,3,X11,-1.9092,0
9,4,X11,-0.4014,0
9,5,X7,-0.0000,0
9,6,X11,-2.0190,0
9,7,X11,-2.8666,0
9,8,X11,2.0000,0
9,9,X11,-4.6411,0
10,0,X11,-0.2159,0
10,1,X11,1.5000,0
10,2,X11,-0.6367,0
10,3,X11,-0.3511,0
10,4,X11,-1.6368,0
10,5,X11,-3.0302,0
10,6,X11,1.5000,0
11,0,X17,1.0000,0
11,1,X17,-1.4000,0
11,2,X11,-2.5703,0
11,3,X11,1.5000,0
11,4,X11,1.5000,0
11,5,X11,1.5000,0
11,6,X11,-0.5822,0
11,7,X6,-2.7000,0
11,8,X11,-3.6159,0
11,9,X11,3.7330,0
12,0,X11,-1.3884,0
12,1,X11,1.5000,0
12,2,X11,-3.5677,0
12,3,X11,1.5000,0
12,4,X11,-1.2836,0
12,5,X2,4.0000,0
12,6,X11,3.0233,0
12,7,X11,-0.4006,0
13,0,X11,-1.3642,0
13,1,X11,1.5000,0
13,2,X8,4.3319,0
13,3,X11,-3.8506,0
13,4,X13,-0.0000,0
13,5,X11,1.5000,0
13,6,X14,-1.5000,0
13,7,X17,3.0000,0
13,8,X11,4.6506,0
13,9,X11,1.5000,0
