episode,step,node,value,is_breaker
7,6,X11,3.5107,0
7,7,X19,4.2300,0
7,7,X15,2.3919,0
7,8,X10,1.5300,0
7,8,X17,-1.3639,0
7,9,X11,1.5000,0
7,9,X11,1.5000,0
7,10,X11,1.5000,0
7,11,X19,3.9376,0
7,11,X15,1.3400,0
7,12,X7,4.7065,0
8,0,X11,1.5000,0
8,1,X11,1.5000,0
7,13,X18,0.7113,0
8,2,X11,1.5000,0
7,14,X11,-0.0380,0
8,3,X11,-0.3493,0
8,0,X13,-1.3847,0
8,1,X5,3.5283,0
8,4,X18,1.9600,0
8,2,X19,0.5549,0
8,5,X12,-2.3300,0
8,3,X14,-3.0100,0
8,6,X13,3.0777,0
8,4,X18,-2.2041,0
8,7,X13,3.1786,0
8,5,X17,0.9341,0
8,8,X15,0.4171,0
8,6,X11,1.5000,0
8,9,X15,3.6200,0
8,7,X19,4.1200,0
8,10,X13,-3.4200,0
8,8,X11,1.5000,0
8,11,X15,-2.2124,0
8,9,X11,1.5000,0
8,12,X10,4.4228,0
8,10,X10,2.6413,0
8,13,X11,1.5000,0
8,14,X19,-1.9539,0
8,11,X4,2.5836,0
8,12,X12,1.2600,0
8,15,X18,3.1942,0
8,13,X11,1.5000,0
8,16,X19,-3.0200,0
8,14,X13,1.6859,0
8,17,X17,0.4900,0
8,15,X12,1.1156,0
8,18,X12,1.5300,0
8,16,X19,-1.5829,0
8,19,X19,3.1310,0
9,0,X13,2.3675,0
8,20,X13,-2.7486,0
9,1,X12,-1.9143,0
8,21,X7,-0.0618,0
9,2,X11,1.5000,0
9,0,X11,1.5000,0
9,3,X11,1.5000,0
9,1,X18,0.1634,0
9,4,X11,-3.6670,0
9,2,X15,-1.5300,0
9,3,X10,4.0312,0
9,5,X17,4.5300,0
9,4,X17,1.4698,0
9,5,X12,-0.3969,0
9,6,X11,-4.4100,0
9,7,X13,0.8100,0
9,8,X11,2.3632,0
9,9,X10,-1.1095,0
9,10,X18,-0.3640,0
9,11,X19,3.5100,0
9,12,X7,-0.2852,0
9,13,X4,4.2800,0
9,14,X4,-3.3051,0
9,15,X14,3.7974,0
9,16,X19,1.5700,0
9,17,X5,3.3374,0
9,19,X11,1.5000,0
9,20,X13,0.7297,0
9,21,X13,4.2178,0
9,22,X14,3.0147,0
10,0,X11,1.5000,0
10,1,X12,0.8798,0
10,2,X18,-1.1290,0
10,3,X13,1.7500,0
10,4,X13,1.6600,0
10,5,X17,4.1761,0
10,6,X11,1.5000,0
10,7,X7,-1.3200,0
10,8,X18,-3.2291,0
10,9,X17,4.5840,0
10,10,X11,1.5000,0
10,12,X11,1.5000,0
10,13,X17,-4.7911,0
10,14,X17,-2.7313,0
10,15,X13,-0.2795,0
10,16,X14,-4.1900,0
10,18,X10,-0.0057,0
10,19,X11,1.5000,0
10,20,X19,3.0400,0
10,21,X17,3.2167,0
10,22,X15,-2.6621,0
11,0,X11,1.5000,0
11,1,X5,1.6700,0
11,2,X11,1.5000,0
11,3,X17,3.0366,0
11,4,X19,3.0659,0
11,5,X13,-2.6900,0
11,6,X11,1.5000,0
11,7,X15,2.6900,0
11,8,X13,3.9967,0
11,9,X10,0.1800,0
11,10,X17,2.2714,0
11,11,X13,-3.9674,0
11,12,X12,0.9900,0
11,13,X15,3.0362,0
11,14,X15,3.4441,0
11,15,X11,1.5000,0
12,0,X11,-1.7865,0
12,2,X15,0.2552,0
12,3,X17,2.6542,0
12,4,X19,-0.9271,0
12,5,X15,-2.1556,0
12,6,X19,0.8352,0
12,7,X19,-4.6401,0
12,8,X13,-4.1136,0
12,10,X10,-1.4100,0
12,11,X15,-1.9372,0
12,12,X11,1.5000,0
12,13,X15,-3.7797,0
12,14,X15,-1.4400,0
12,17,X15,-3.0135,0
13,0,X19,-0.1988,0
13,1,X15,-3.0800,0
13,2,X17,3.7114,0
13,3,X11,1.7184,0
13,4,X17,3.6947,0
13,5,X18,-3.7300,0
13,6,X13,3.6562,0
13,7,X14,0.4198,0
13,8,X13,3.0702,0
14,0,X11,-3.0134,0
14,1,X11,1.5000,0
14,3,X10,-4.3700,0
14,4,X19,-0.5252,0
14,5,X11,1.5000,0
14,7,X17,4.5400,0
14,8,X11,1.5000,0
14,9,X7,3.6976,0
14,10,X10,3.9774,0
