episode,step,node,value,is_breaker
0,0,X11,2.4000,0
0,1,X10,1.5000,0
0,2,X10,1.5000,0
0,3,X10,1.5000,0
0,4,X10,1.5000,0
0,5,X10,1.5000,0
0,6,X10,1.5000,0
0,7,X10,1.5000,0
1,0,X10,1.5000,0
1,1,X10,1.5000,0
1,2,X10,-3.4000,0
1,3,X8,3.6812,0
1,4,X9,-2.0000,0
1,5,X13,3.7000,0
1,6,X8,2.5285,0
1,7,X19,3.2200,0
1,8,X20,2.2000,0
1,9,X18,-4.5000,0
1,11,X11,-1.7000,0
1,12,X1,-2.0000,0
1,13,X11,-4.0000,0
1,14,X11,1.0000,0
1,15,X17,-1.8000,0
1,16,X10,1.5000,0
1,17,X20,-1.0000,0
1,18,X10,1.5000,0
1,19,X19,-0.0000,0
1,20,X19,2.0000,0
1,21,X17,2.0000,0
1,22,X11,-4.2000,0
1,23,X14,-3.0000,0
1,24,X9,4.0000,0
2,0,X10,1.5000,0
2,1,X10,1.5000,0
2,2,X10,1.5000,0
2,3,X10,-0.1000,0
2,4,X10,1.5000,0
2,5,X20,4.0000,0
2,6,X11,-1.2000,0
2,7,X14,-4.1000,0
2,8,X10,1.5000,0
2,9,X11,1.0000,0
2,12,X19,1.6000,0
2,13,X20,4.0000,0
2,14,X10,1.5000,0
2,15,X10,1.5000,0
2,16,X10,1.5000,0
3,0,X20,-2.8000,0
3,1,X10,1.5000,0
3,2,X19,4.3700,0
3,3,X14,-4.7300,0
3,6,X11,-1.1300,0
3,7,X11,2.0000,0
3,9,X11,-1.5000,0
3,10,X1,0.0000,0
3,11,X19,3.2000,0
3,12,X10,1.5000,0
3,14,X11,2.2000,0
4,0,X13,3.0000,0
4,1,X11,-0.6000,0
4,2,X10,1.5000,0
4,3,X10,1.5000,0
4,4,X10,1.5000,0
4,6,X10,1.5000,0
4,7,X11,1.0000,0
5,0,X10,1.5000,0
5,1,X1,-2.0000,0
5,2,X8,-3.6400,0
5,3,X11,2.8000,0
5,4,X10,1.5000,0
5,5,X19,-2.6000,0
5,6,X11,-5.0000,0
5,7,X10,1.5000,0
5,9,X10,3.0000,0
6,0,X20,1.0000,0
6,1,X20,1.0000,0
6,2,X11,3.8000,0
6,3,X8,-2.0000,0
6,4,X10,1.5000,0
6,5,X10,1.5000,0
6,6,X10,1.5000,0
6,7,X10,1.5000,0
6,8,X10,1.5000,0
6,9,X19,-0.3000,0
6,10,X10,-3.9000,0
6,12,X17,1.0000,0
6,13,X14,1.0000,0
7,0,X18,1.0000,0
7,1,X10,1.5000,0
7,2,X8,1.0000,0
7,4,X10,1.5000,0
7,5,X10,1.5000,0
7,7,X11,-3.0000,0
7,10,X10,1.2000,0
7,11,X10,1.5000,0
7,12,X11,-0.1500,0
7,13,X17,4.0000,0
7,14,X11,-0.9000,0
7,15,X17,-0.1000,0
7,16,X19,-1.3000,0
7,17,X18,2.2000,0
7,18,X11,3.0000,0
7,19,X19,4.0000,0
7,20,X17,1.0000,0
7,21,X8,-1.0000,0
7,22,X11,3.9000,0
7,23,X10,1.5000,0
7,24,X17,4.0000,0
8,0,X20,2.0000,0
8,1,X10,1.5000,0
8,2,X20,-4.3000,0
8,4,X10,1.5000,0
8,5,X10,1.5000,0
8,6,X14,0.0310,0
8,8,X14,-3.9000,0
9,0,X10,1.5000,0
9,1,X10,1.5000,0
9,2,X10,1.5000,0
9,3,X1,-0.0000,0
9,4,X11,-2.4000,0
9,5,X1,5.0000,0
9,7,X17,-3.9000,0
9,8,X20,1.0000,0
9,9,X3,-4.5000,0
9,10,X14,-3.1000,0
9,11,X11,-2.0000,0
9,12,X19,-4.0000,0
9,13,X11,-2.4000,0
9,14,X10,1.5000,0
9,15,X11,0.0000,0
9,16,X18,-3.1000,0
9,17,X18,-3.0000,0
9,18,X20,3.0000,0
9,19,X7,0.1300,0
9,20,X11,2.9000,0
9,22,X10,1.5000,0
9,23,X7,4.6000,0
9,24,X7,-1.9000,0
10,0,X10,1.5000,0
10,1,X10,1.5000,0
10,2,X10,1.5000,0
10,3,X10,1.5000,0
10,4,X10,1.5000,0
10,5,X19,-0.4000,0
10,6,X19,3.7000,0
10,7,X10,1.5000,0
10,9,X10,1.5000,0
10,10,X10,1.5000,0
10,12,X17,0.0000,0
10,13,X13,-0.8000,0
10,14,X11,-0.0000,0
10,15,X20,-2.9000,0
10,16,X10,1.5000,0
10,17,X10,1.5000,0
10,19,X10,1.5000,0
10,21,X10,1.5000,0
10,22,X18,3.0000,0
10,23,X10,1.5000,0
10,24,X17,-0.9000,0
11,0,X10,1.5000,0
11,1,X10,1.5000,0
11,2,X11,-5.0000,0
11,3,X10,1.5000,0
11,4,X10,1.5000,0
11,7,X11,4.8000,0
11,8,X10,1.5000,0
11,9,X8,-2.2000,0
11,10,X10,1.5000,0
11,11,X14,-0.7000,0
11,12,X1,0.0000,0
11,13,X18,3.2000,0
11,14,X9,-0.2000,0
11,15,X11,-1.0000,0
11,16,X9,-2.0000,0
11,17,X18,-0.4000,0
11,18,X18,-3.3000,0
11,20,X11,2.0000,0
11,21,X10,1.5000,0
11,22,X10,1.5000,0
11,23,X14,-0.9000,0
12,0,X11,-3.1000,0
12,1,X11,-1.7000,0
12,3,X11,2.0000,0
12,4,X17,4.7000,0
12,5,X10,1.5000,0
12,6,X18,-0.5000,0
12,7,X11,-2.0000,0
12,8,X18,4.0000,0
12,9,X9,1.0000,0
12,11,X18,0.0000,0
12,12,X11,1.0000,0
12,14,X10,1.5000,0
12,15,X10,1.5000,0
12,16,X10,1.5000,0
12,17,X10,1.5000,0
12,18,X10,1.5000,0
12,19,X19,4.0000,0
13,0,X20,0.0000,0
