episode,step,node,value,is_breaker
16,14,X4,-0.8500,0
16,13,X4,2.0700,0
16,15,X5,2.0100,0
16,16,X7,-1.8800,0
16,14,X5,-1.2500,0
16,17,X5,-3.7000,0
16,15,X9,-2.3000,0
16,18,X9,-4.3800,0
16,19,X5,-0.2800,0
16,17,X7,1.1700,0
16,20,X4,-0.0100,0
16,18,X6,-2.5700,0
16,21,X3,-4.3011,0
17,0,X9,1.1500,0
17,1,X5,-4.1300,0
16,22,X6,-0.8200,0
17,2,X4,-3.5500,0
17,3,X5,-0.3000,0
17,0,X5,-3.4000,0
17,1,X5,-0.2500,0
17,4,X5,-2.5100,0
17,3,X5,-0.3000,0
17,4,X6,-0.8700,0
17,5,X4,-2.4000,0
17,6,X9,-2.6400,0
17,7,X9,-2.5900,0
17,7,X7,-2.3200,0
17,8,X5,-0.2500,0
17,8,X4,-4.5700,0
17,9,X9,-2.7300,0
18,2,X5,-1.7300,0
18,3,X4,-1.7100,0
17,10,X3,-0.7400,0
18,4,X9,-1.4100,0
18,5,X7,-0.3800,0
17,11,X9,1.2500,0
18,6,X9,-0.8500,0
18,7,X9,-4.8900,0
17,12,X4,0.1000,0
18,8,X5,3.7800,0
18,9,X6,1.0000,0
18,10,X4,4.5400,0
17,13,X5,-1.1100,0
18,11,X5,-4.0100,0
18,0,X7,-1.5500,0
18,12,X5,4.2100,0
18,1,X5,-2.4000,0
18,2,X9,4.0000,0
18,14,X9,-1.8800,0
18,3,X5,-1.3200,0
18,15,X5,-2.7200,0
18,4,X6,3.4100,0
18,16,X9,1.6300,0
18,5,X4,2.5500,0
18,18,X7,0.8100,0
18,20,X9,0.5300,0
18,7,X5,2.8800,0
18,21,X7,-0.1500,0
18,8,X4,-1.2000,0
18,9,X4,-3.7200,0
18,22,X7,-0.4800,0
18,23,X5,3.5700,0
18,24,X9,-0.3900,0
19,0,X7,-0.6200,0
18,11,X3,1.1200,0
19,1,X4,-1.4800,0
19,2,X5,-0.0000,0
18,12,X9,2.6500,0
19,3,X7,-1.1100,0
19,4,X6,-0.8200,0
18,13,X7,3.7100,0
19,5,X5,0.2700,0
19,6,X5,-4.1700,0
18,14,X4,0.2500,0
19,8,X5,-3.8500,0
18,15,X6,-4.1700,0
19,9,X9,-2.7800,0
18,16,X4,4.5000,0
19,10,X5,4.5300,0
19,11,X4,-2.5000,0
18,17,X5,-2.3500,0
19,14,X4,-1.5500,0
19,15,X7,-4.6400,0
18,19,X3,-1.0000,0
19,16,X7,1.1800,0
